Rooms,Price,Distance,Landsize,BuildingArea
3,895000.0,13.0,0.0,
4,1041000.0,13.0,292.0,
4,1430000.0,13.0,611.0,168.0
2,910000.0,13.0,274.0,96.0
4,2520000.0,13.0,579.0,361.0
3,1350000.0,13.0,617.0,
2,635000.0,13.0,118.0,
3,1280000.0,13.0,587.0,
5,1900000.0,13.0,567.0,250.0
3,1230000.0,13.0,676.0,
4,1150000.0,13.0,384.0,766.0
4,1650000.0,13.0,570.0,
2,670000.0,13.0,123.0,90.0
2,680000.0,13.0,83.0,107.0
4,1320000.0,13.0,346.0,220.0
4,1380000.0,13.0,580.0,
6,1900000.0,13.0,708.0,275.0
3,1535000.0,13.0,572.0,150.0
4,1281000.0,13.0,594.0,150.0
3,1096000.0,13.0,292.0,
5,1385000.0,13.0,664.0,178.0
3,517500.0,13.0,0.0,
4,1245000.0,13.0,345.0,
2,503000.0,13.0,0.0,
4,2620000.0,13.0,579.0,361.0
2,760000.0,13.0,192.0,
2,405000.0,13.0,0.0,
2,1410000.0,13.9,768.0,
3,760000.0,13.9,287.0,
2,825000.0,13.9,176.0,125.0
2,746000.0,13.9,281.0,95.0
1,580000.0,13.9,105.0,
5,1275000.0,13.9,683.0,190.0
3,1206000.0,13.9,603.0,
3,1115000.0,13.9,297.0,
4,1190000.0,13.9,591.0,
4,1270000.0,13.9,0.0,
3,1025000.0,13.9,384.0,120.0
3,740000.0,13.9,258.0,
4,1960000.0,13.9,601.0,
2,495000.0,13.9,76.0,79.0
2,570000.0,13.9,145.0,
4,1220000.0,13.9,585.0,178.0
3,885000.0,13.9,565.0,110.0
3,830000.0,13.9,292.0,141.0
4,1137500.0,13.9,696.0,
4,1100000.0,13.9,633.0,
3,1040000.0,13.9,598.0,
4,1210000.0,13.9,291.0,222.0
4,1160000.0,13.9,321.0,180.0
3,1215000.0,13.9,730.0,110.0
4,1200000.0,13.9,619.0,191.0
3,1050000.0,13.9,627.0,140.0
5,950000.0,13.9,618.0,146.0
2,380000.0,13.9,0.0,78.0
2,689000.0,13.9,169.0,87.0
3,1400000.0,13.9,653.0,
3,965000.0,13.9,574.0,
3,1338000.0,13.9,610.0,177.0
3,800000.0,13.9,353.0,
2,651000.0,13.9,265.0,150.0
3,920000.0,13.9,583.0,
3,1390000.0,13.9,590.0,118.0
2,495000.0,13.9,96.0,
1,370000.0,13.9,0.0,
3,1100000.0,13.9,578.0,163.0
4,1100000.0,13.9,653.0,
3,1355000.0,13.9,818.0,
4,1206000.0,13.9,636.0,138.0
2,486500.0,13.9,0.0,75.0
2,1010000.0,13.9,597.0,
3,899000.0,13.9,583.0,
4,1415000.0,13.9,604.0,177.0
4,1185000.0,13.9,305.0,207.0
4,1060000.0,13.9,313.0,166.0
2,716000.0,13.9,212.0,
3,1550000.0,13.9,581.0,
3,840000.0,13.9,697.0,
3,1110000.0,13.9,612.0,
3,1106000.0,13.9,584.0,
3,845000.0,13.9,295.0,145.0
3,860000.0,13.9,254.0,117.0
3,1208000.0,13.9,747.0,
3,921000.0,13.9,167.0,140.0
3,1165000.0,13.9,732.0,
3,1270000.0,13.9,694.0,
2,742500.0,13.9,300.0,135.0
3,920000.0,13.9,578.0,120.0
3,1307000.0,13.9,684.0,
4,1010000.0,13.9,658.0,112.0
2,702000.0,13.9,591.0,102.0
2,813000.0,13.9,306.0,
3,805000.0,13.9,268.0,117.0
3,880000.0,13.9,660.0,
4,1100000.0,13.9,274.0,190.0
3,1085000.0,13.9,710.0,
3,920000.0,13.9,343.0,
3,1050000.0,13.9,726.0,131.0
3,1560000.0,13.9,841.0,
4,800000.0,13.9,601.0,
2,722000.0,13.9,201.0,79.0
3,930000.0,13.9,588.0,133.0
3,921000.0,13.9,291.0,119.0
4,1035000.0,13.9,610.0,160.0
3,720000.0,13.9,228.0,
3,1185000.0,13.9,618.0,
4,1352000.0,13.9,618.0,196.0
4,1005000.0,13.9,296.0,205.0
2,761000.0,13.9,282.0,
5,1600000.0,13.9,659.0,315.0
3,1200000.0,13.9,721.0,120.0
3,780000.0,13.9,421.0,126.0
4,1250000.0,13.9,314.0,231.0
3,750000.0,13.9,337.0,
3,1300000.0,13.9,746.0,
5,1475000.0,13.9,729.0,
4,1110000.0,13.9,583.0,176.0
2,835000.0,13.9,362.0,
4,1690000.0,13.9,700.0,165.0
3,791000.0,13.9,391.0,122.0
3,900000.0,13.9,780.0,140.0
3,1189000.0,13.9,337.0,
3,825000.0,13.9,642.0,
3,1030000.0,13.9,327.0,
3,970000.0,13.9,267.0,156.0
3,930000.0,13.9,580.0,
4,1510000.0,13.9,640.0,
3,1240000.0,13.9,518.0,
3,823000.0,13.9,213.0,143.0
4,1310000.0,13.9,606.0,
4,1475000.0,13.9,674.0,
4,950000.0,13.9,450.0,
4,1045000.0,13.9,316.0,190.0
3,750000.0,13.9,188.0,
3,800000.0,13.9,252.0,
2,655000.0,13.9,154.0,80.0
5,1550000.0,13.9,623.0,257.0
3,835000.0,13.9,250.0,105.0
3,1140000.0,13.9,701.0,
2,1120000.0,13.9,678.0,
4,1465000.0,13.9,319.0,256.0
3,910000.0,13.9,587.0,96.0
3,920000.0,13.9,388.0,123.0
3,935000.0,13.9,230.0,160.0
3,977000.0,13.9,543.0,163.0
3,1352000.0,13.9,686.0,122.0
4,1115000.0,13.9,575.0,160.0
3,780000.0,13.9,710.0,
3,1115000.0,13.9,1080.0,
3,1197000.0,13.9,692.0,147.0
2,485000.0,13.9,0.0,83.0
3,810000.0,13.9,316.0,
4,1365000.0,13.9,582.0,151.0
3,700000.0,13.9,456.0,
4,1698888.0,13.9,598.0,337.0
4,1150000.0,13.9,639.0,
2,340000.0,13.9,0.0,
3,1000000.0,13.9,576.0,
3,965000.0,13.9,283.0,28.0
3,870000.0,13.9,365.0,150.0
3,1405000.0,13.9,764.0,
3,1161000.0,13.9,629.0,168.0
3,1266000.0,13.9,676.0,146.0
3,700000.0,13.9,194.0,200.0
4,1325000.0,13.9,363.0,265.0
3,770000.0,13.9,281.0,132.0
3,1110000.0,13.9,542.0,538.0
1,380000.0,13.9,0.0,99.0
4,1175000.0,13.9,620.0,158.0
3,1200000.0,13.9,640.0,120.0
4,1370000.0,13.9,684.0,196.0
4,1433500.0,13.9,725.0,186.0
2,1630000.0,13.9,724.0,
3,1360000.0,13.9,676.0,
4,900000.0,13.9,741.0,
3,860000.0,13.9,210.0,131.0
2,772500.0,13.9,318.0,
3,1001000.0,13.9,598.0,
2,715000.0,13.9,194.0,114.0
3,801000.0,13.9,0.0,
3,882000.0,13.9,208.0,
2,1180000.0,13.9,687.0,
3,840000.0,13.9,222.0,
2,710000.0,13.9,0.0,115.0
4,1040000.0,13.9,643.0,
5,1550000.0,13.9,583.0,296.0
3,930000.0,13.9,258.0,
3,790000.0,13.9,406.0,100.0
3,1040000.0,13.9,625.0,
3,1020000.0,13.9,596.0,144.0
3,670000.0,13.9,233.0,
3,800000.0,13.9,261.0,
4,1120000.0,13.9,209.0,
3,970000.0,13.9,321.0,
3,787500.0,13.9,300.0,
3,950000.0,13.9,598.0,
3,886000.0,13.9,185.0,122.0
3,780000.0,13.9,209.0,
4,1015000.0,13.9,625.0,198.0
3,830000.0,13.9,395.0,
3,1241000.0,13.9,643.0,
4,1255000.0,13.9,610.0,167.0
3,1320000.0,13.9,593.0,94.0
3,870000.0,13.9,326.0,133.0
4,1472500.0,13.9,592.0,219.0
2,640000.0,13.9,298.0,118.0
2,1160000.0,13.9,750.0,
4,1306000.0,13.9,651.0,
3,1291000.0,13.9,635.0,
4,1620000.0,13.1,697.0,255.0
2,645000.0,13.1,140.0,81.0
2,790000.0,13.1,195.0,
4,880000.0,13.1,206.0,
4,1560000.0,13.1,729.0,167.0
3,1715000.0,13.1,458.0,170.0
3,1200000.0,13.1,550.0,110.0
3,1760000.0,13.1,741.0,151.0
1,288000.0,13.1,774.0,
3,948000.0,13.1,384.0,108.0
4,2770000.0,13.1,715.0,
3,1412000.0,13.1,590.0,
2,465000.0,13.1,0.0,65.0
4,975000.0,13.1,299.0,158.0
3,1325000.0,13.1,702.0,134.0
3,750000.0,13.1,150.0,3.0
3,1400000.0,13.1,643.0,159.0
3,1500000.0,13.1,664.0,106.0
4,1600000.0,13.1,692.0,195.0
2,616000.0,13.1,155.0,
4,1661000.0,13.1,729.0,
4,1461400.0,13.1,780.0,235.0
3,775000.0,13.1,211.0,108.0
4,1506000.0,13.1,669.0,
4,1670000.0,13.1,707.0,162.0
1,340000.0,13.1,29.0,
3,4000000.0,13.1,763.0,120.0
3,928000.0,13.1,307.0,106.0
2,761000.0,13.1,176.0,
2,636000.0,13.1,151.0,82.0
4,1625000.0,13.1,620.0,
4,1430000.0,13.1,585.0,
3,836000.0,13.1,228.0,
2,400000.0,13.1,0.0,
3,1170000.0,13.1,755.0,95.0
4,1670000.0,13.1,590.0,231.0
3,1351000.0,13.1,662.0,
3,857000.0,13.1,492.0,119.0
3,822500.0,13.1,238.0,130.0
2,560000.0,13.1,153.0,
2,420000.0,13.1,0.0,
3,870000.0,10.8,700.0,
2,645000.0,10.8,566.0,75.0
3,502000.0,10.8,220.0,106.0
3,495000.0,10.8,327.0,124.0
3,660000.0,10.8,580.0,
2,868000.0,10.8,749.0,77.0
4,645000.0,10.8,283.0,154.0
3,652000.0,10.8,216.0,145.0
4,850000.0,10.8,606.0,240.0
3,570500.0,10.8,471.0,
3,575000.0,10.8,559.0,98.0
4,882000.0,10.8,393.0,216.0
3,730000.0,10.8,544.0,135.0
2,670000.0,10.8,551.0,
3,585000.0,10.8,631.0,
2,826000.0,10.8,667.0,
4,610000.0,10.8,283.0,154.0
3,696000.0,10.8,557.0,90.0
2,660000.0,10.8,599.0,
3,579000.0,10.8,198.0,144.0
4,856500.0,10.8,599.0,
3,510000.0,10.8,587.0,
3,765000.0,10.8,658.0,105.0
2,475000.0,10.8,115.0,104.0
4,550000.0,10.8,288.0,160.0
3,505000.0,10.8,4931.0,
3,495000.0,10.8,158.0,138.0
3,680000.0,10.8,565.0,
3,565000.0,10.8,566.0,78.0
3,697500.0,10.8,531.0,
3,1550000.0,11.2,663.0,
3,1635000.0,11.2,366.0,156.0
4,1830000.0,11.2,436.0,
4,3695000.0,11.2,836.0,284.0
2,536000.0,11.2,0.0,70.0
4,3700000.0,11.2,742.0,247.0
4,3775000.0,11.2,745.0,
3,1975000.0,11.2,432.0,122.0
2,1300000.0,11.2,244.0,
3,1390000.0,11.2,340.0,137.0
4,4250000.0,11.2,750.0,
4,2905000.0,11.2,487.0,260.0
2,1300000.0,11.2,329.0,132.0
3,1725000.0,11.2,411.0,225.0
3,2266000.0,11.2,450.0,
4,2910000.0,11.2,732.0,
3,2100000.0,11.2,463.0,209.0
6,2700000.0,11.2,0.0,
2,800000.0,11.2,90.0,74.0
3,1750000.0,11.2,352.0,
4,1761000.0,11.2,615.0,135.0
3,2600000.0,11.2,588.0,
3,1302500.0,11.2,0.0,171.0
3,1900000.0,11.2,0.0,
5,2750000.0,11.2,509.0,341.0
2,892500.0,11.2,232.0,92.0
4,2145000.0,11.2,550.0,197.0
5,3171000.0,11.2,710.0,340.0
2,1910000.0,11.2,696.0,
3,1850000.0,11.2,0.0,
3,1067000.0,11.2,0.0,
3,1865000.0,11.2,295.0,
2,620000.0,11.2,0.0,74.0
2,985000.0,11.2,611.0,
3,1475000.0,11.2,345.0,163.0
2,502000.0,11.2,116.0,
2,700000.0,11.2,0.0,
3,2400000.0,11.2,835.0,
2,590000.0,11.2,0.0,
3,1650000.0,11.2,0.0,111.0
5,1562500.0,11.2,655.0,202.0
3,2050000.0,11.2,398.0,262.0
4,3180000.0,11.2,454.0,
2,960000.0,11.2,363.0,
4,3320000.0,11.2,644.0,364.0
4,2800000.0,11.2,596.0,
3,1602000.0,11.2,328.0,
2,1300000.0,11.2,0.0,
2,1100000.0,11.2,0.0,85.0
3,1650000.0,11.2,354.0,143.0
2,1102000.0,11.2,318.0,
2,575000.0,11.2,0.0,
2,1570000.0,11.2,352.0,111.0
3,1411000.0,11.2,0.0,
5,4700000.0,11.2,1073.0,221.0
3,1785000.0,11.2,404.0,118.0
2,1550000.0,11.2,404.0,
3,1875000.0,11.2,275.0,170.0
4,2400000.0,11.2,640.0,
3,1266000.0,11.2,277.0,116.0
3,826000.0,11.2,119.0,
5,2730000.0,11.2,895.0,423.0
2,900000.0,11.2,118.0,
3,1962000.0,11.2,323.0,
4,3295888.0,11.2,565.0,337.0
1,375000.0,11.2,0.0,40.0
2,756000.0,11.2,0.0,80.0
2,800000.0,11.2,131.0,
5,2100000.0,11.2,552.0,219.0
3,1500000.0,11.2,442.0,
2,905500.0,11.2,122.0,
3,2375000.0,11.2,547.0,302.0
3,2275000.0,11.2,359.0,
3,1385000.0,11.2,426.0,120.0
2,1601000.0,11.2,380.0,
3,2020000.0,11.2,685.0,419.0
3,1762000.0,11.2,483.0,
3,2450000.0,11.2,482.0,
2,858000.0,11.2,107.0,75.0
3,1427000.0,11.2,313.0,
3,2517500.0,11.2,311.0,
4,2800000.0,11.2,569.0,229.0
5,3700000.0,11.2,1572.0,305.0
3,1410000.0,11.2,375.0,
4,2475000.0,11.2,605.0,274.0
4,2700000.0,11.2,732.0,333.0
3,1005000.0,11.2,0.0,
4,3900000.0,11.2,842.0,311.0
2,610000.0,11.2,0.0,75.0
3,880000.0,11.2,138.0,
2,737000.0,11.2,106.0,
2,1532000.0,11.2,411.0,165.0
3,1250000.0,11.2,0.0,
3,835000.0,11.2,0.0,
3,2320000.0,11.2,589.0,
4,2000000.0,11.2,471.0,
2,1230000.0,11.2,201.0,
3,2375000.0,11.2,470.0,
2,1037000.0,11.2,125.0,2.0
4,3050000.0,11.2,578.0,319.0
4,1630000.0,11.2,432.0,196.0
2,1701000.0,11.2,0.0,
2,760000.0,11.2,0.0,
4,2640000.0,11.2,848.0,246.0
2,850000.0,11.2,0.0,
1,671000.0,11.2,70.0,74.0
4,2250000.0,11.2,230.0,281.0
3,2900000.0,11.2,659.0,161.0
3,1620000.0,11.2,231.0,
3,3550000.0,11.2,1007.0,
4,2750000.0,11.2,687.0,
5,3751000.0,11.2,584.0,
3,1425000.0,11.2,495.0,
4,2405000.0,11.2,695.0,142.0
3,1352500.0,11.2,280.0,110.0
3,2030000.0,11.2,366.0,
5,3105000.0,11.2,1045.0,304.0
3,1171000.0,11.2,279.0,
2,1400000.0,11.2,267.0,
3,1600000.0,11.2,266.0,
4,1500000.0,11.2,549.0,195.0
4,1940000.0,10.7,682.0,240.0
4,1850000.0,10.7,617.0,268.0
3,930000.0,10.7,329.0,117.0
4,1310000.0,10.7,618.0,213.0
2,1250000.0,10.7,443.0,
4,2504000.0,10.7,674.0,183.0
2,700000.0,10.7,0.0,
2,750000.0,10.7,305.0,
3,1302500.0,10.7,391.0,
2,1445000.0,10.7,649.0,126.0
2,980000.0,10.7,247.0,
4,1495000.0,10.7,597.0,
4,1825000.0,10.7,594.0,594.0
5,1700000.0,10.7,994.0,274.0
5,1400000.0,10.7,824.0,235.0
3,1075000.0,10.7,312.0,
3,1860000.0,10.7,686.0,
3,1500000.0,10.7,315.0,228.0
3,870000.0,10.7,158.0,
4,2000000.0,10.7,687.0,
3,1400000.0,10.7,613.0,182.0
3,1300000.0,10.7,619.0,
5,1600000.0,10.7,616.0,245.0
2,1780000.0,10.7,635.0,119.0
5,1200000.0,10.7,775.0,270.0
2,775000.0,10.7,112.0,90.0
3,1480000.0,10.7,697.0,143.0
5,2900000.0,10.7,640.0,
3,1590000.0,10.7,481.0,244.0
4,2840000.0,10.7,999.0,274.0
3,1580000.0,10.7,597.0,
4,1100000.0,10.7,302.0,
2,1000000.0,10.7,564.0,131.0
5,2500000.0,10.7,634.0,
4,1700000.0,10.7,708.0,275.0
3,1405000.0,10.7,490.0,
3,1290000.0,10.7,661.0,
5,3207000.0,10.7,1561.0,272.0
3,880000.0,10.7,304.0,34.0
4,1920000.0,10.7,1000.0,203.0
3,1301000.0,10.7,401.0,121.0
4,2570000.0,10.7,898.0,
5,2550000.0,10.7,915.0,233.0
5,1915000.0,10.7,645.0,238.0
4,1650000.0,10.7,598.0,212.0
4,1530000.0,10.7,603.0,177.0
2,805000.0,10.7,347.0,
4,2050000.0,10.7,678.0,233.0
5,2550000.0,10.7,551.0,346.0
2,905000.0,10.7,189.0,93.0
3,1355000.0,10.7,759.0,151.0
2,1845000.0,10.7,604.0,145.0
5,1760000.0,10.7,601.0,
5,2050000.0,10.7,669.0,309.0
3,1620000.0,10.7,678.0,
3,940000.0,10.7,0.0,
3,1710000.0,10.7,435.0,228.0
3,1800000.0,10.7,703.0,
4,1706000.0,10.7,538.0,
3,1300000.0,10.7,337.0,222.0
2,770000.0,10.7,157.0,
4,2200000.0,10.7,654.0,286.0
3,1400000.0,10.7,486.0,
3,900000.0,10.7,236.0,
4,2150000.0,10.7,614.0,225.0
4,1725000.0,10.7,798.0,
4,1755000.0,10.7,0.0,
4,1650000.0,10.7,506.0,
4,1720000.0,10.7,676.0,
4,1815000.0,10.7,732.0,
5,1450000.0,10.7,527.0,
1,681000.0,10.7,166.0,60.0
3,1511000.0,10.7,496.0,
2,1310000.0,10.7,302.0,250.0
1,340000.0,10.7,0.0,57.0
3,1537000.0,10.7,324.0,
3,1100000.0,10.7,420.0,
2,994000.0,10.7,539.0,
4,1447000.0,10.7,590.0,
2,692000.0,10.7,74.0,66.0
4,1367000.0,10.7,315.0,4.0
2,903000.0,10.7,171.0,101.0
4,2820000.0,10.7,509.0,337.0
2,1813000.0,10.7,660.0,117.0
5,1655000.0,10.7,679.0,288.0
3,1230000.0,10.7,297.0,193.0
4,1389000.0,10.7,656.0,150.0
2,750000.0,10.7,227.0,
3,1245000.0,10.7,227.0,
4,2310000.0,10.7,757.0,130.0
3,1420000.0,10.7,247.0,
2,563000.0,10.7,1233.0,
2,1014000.0,10.7,267.0,131.0
2,428000.0,5.2,0.0,
2,1026000.0,5.2,225.0,108.0
4,1802500.0,5.2,238.0,93.0
4,1500000.0,5.2,365.0,209.0
4,2230000.0,5.2,851.0,287.0
3,1050000.0,5.2,264.0,
2,410000.0,5.2,0.0,66.0
1,272500.0,5.2,0.0,40.0
3,680000.0,5.2,81.0,100.0
2,400000.0,5.2,0.0,61.0
3,950000.0,5.2,170.0,96.0
3,1310000.0,5.2,426.0,
4,860000.0,5.2,95.0,97.0
2,845500.0,5.2,179.0,90.0
2,860000.0,5.2,181.0,
2,605000.0,5.2,0.0,78.0
3,1055000.0,5.2,324.0,
2,445000.0,5.2,0.0,61.0
2,659500.0,5.2,100.0,85.0
2,600000.0,5.2,0.0,75.0
3,627000.0,5.2,0.0,
4,1450000.0,5.2,323.0,
3,990000.0,5.2,410.0,
4,1115000.0,5.2,264.0,139.0
3,1125000.0,5.2,278.0,91.0
3,855000.0,5.2,229.0,97.0
3,910000.0,5.2,215.0,
3,940000.0,5.2,186.0,140.0
2,1100000.0,5.2,153.0,
2,750000.0,5.2,118.0,88.0
2,1056000.0,5.2,315.0,108.0
2,620000.0,5.2,72.0,2.0
3,880000.0,5.2,122.0,152.0
3,1222500.0,5.2,331.0,126.0
3,810000.0,5.2,177.0,
2,1105000.0,5.2,147.0,
2,1260000.0,5.2,385.0,
3,955000.0,5.2,327.0,110.0
1,895000.0,5.2,0.0,
2,1094000.0,5.2,301.0,
3,1135000.0,5.2,438.0,
2,792000.0,5.2,149.0,
2,587000.0,5.2,114.0,65.0
3,1060000.0,5.2,257.0,121.0
2,840000.0,5.2,186.0,
2,890000.0,5.2,199.0,93.0
4,1358000.0,5.2,416.0,
3,840000.0,5.2,209.0,
2,685000.0,5.2,0.0,100.0
2,600000.0,5.2,768.0,
3,905000.0,5.2,314.0,
3,976000.0,5.2,240.0,162.0
3,641000.0,5.2,0.0,112.0
2,770000.0,5.2,152.0,87.0
1,279500.0,5.2,0.0,51.0
4,1800000.0,5.2,271.0,180.0
4,1350000.0,5.2,370.0,151.0
4,1320000.0,5.2,281.0,156.0
3,825000.0,5.2,210.0,130.0
2,860000.0,5.2,352.0,
2,830000.0,5.2,319.0,
2,936000.0,5.2,200.0,
3,1261000.0,5.2,216.0,100.0
3,1045000.0,5.2,222.0,105.0
3,1044000.0,5.2,0.0,85.0
3,1050000.0,5.2,239.0,126.0
3,1691500.0,5.2,470.0,152.0
2,1075000.0,5.2,311.0,108.0
2,620000.0,5.2,135.0,
2,501000.0,5.2,1140.0,80.0
3,1260000.0,5.2,563.0,98.0
3,1650000.0,5.2,495.0,141.0
2,601000.0,5.2,0.0,57.0
1,800000.0,5.2,330.0,
2,1015000.0,5.2,453.0,86.0
1,625000.0,5.2,82.0,114.0
3,1700000.0,5.2,0.0,195.0
3,815000.0,5.2,99.0,142.0
2,435000.0,5.2,0.0,57.0
2,890000.0,5.2,259.0,
3,1815000.0,5.2,612.0,
5,2500000.0,5.2,555.0,266.0
2,860000.0,5.2,298.0,88.0
2,491000.0,5.2,1080.0,66.0
3,990000.0,5.2,194.0,
2,350000.0,5.2,0.0,
2,871000.0,5.2,215.0,
3,985000.0,5.2,384.0,89.0
3,1250000.0,5.2,483.0,162.0
2,542000.0,5.2,0.0,
3,641000.0,5.2,0.0,112.0
5,1395000.0,5.2,391.0,
3,860000.0,5.2,184.0,104.0
1,440000.0,5.2,0.0,
2,860000.0,5.2,153.0,
3,835000.0,5.2,302.0,
2,705000.0,5.2,161.0,68.0
2,800000.0,5.2,137.0,
3,880000.0,5.2,264.0,117.0
3,1000000.0,5.2,370.0,
2,754000.0,5.2,177.0,105.0
2,916000.0,5.2,1328.0,
2,590000.0,5.2,0.0,74.0
2,575000.0,5.2,0.0,66.0
2,1020000.0,5.2,279.0,
3,1510000.0,5.2,325.0,150.0
2,801000.0,5.2,156.0,87.0
3,820000.0,5.2,4668.0,126.0
1,370000.0,5.2,540.0,45.0
3,1170000.0,5.2,285.0,104.0
4,1790000.0,5.2,416.0,129.0
3,640000.0,5.2,110.0,118.0
4,820000.0,5.2,416.0,
4,1875000.0,5.2,657.0,207.0
3,1053000.0,5.2,343.0,1041.0
3,705000.0,5.2,55.0,111.0
1,240000.0,5.2,0.0,
4,1175000.0,5.2,319.0,1.0
4,1217000.0,5.2,363.0,127.0
3,1020000.0,5.2,308.0,119.0
2,1180000.0,5.2,0.0,
3,1340000.0,5.2,316.0,132.0
4,1410000.0,5.2,460.0,214.0
3,1550000.0,5.2,346.0,126.0
3,740000.0,5.2,4676.0,122.0
3,947000.0,5.2,996.0,
2,592500.0,5.2,0.0,89.0
3,1317000.0,5.2,480.0,
1,370000.0,5.2,0.0,54.0
2,765000.0,5.2,199.0,120.0
1,772000.0,5.2,147.0,82.0
3,1210000.0,5.2,280.0,130.0
4,1755000.0,5.2,354.0,199.0
2,1073000.0,5.2,182.0,
3,1080000.0,5.2,316.0,
2,945000.0,5.2,246.0,103.0
2,755000.0,5.2,159.0,157.0
2,521500.0,5.9,0.0,69.0
2,320000.0,5.9,0.0,
3,1190000.0,5.9,0.0,119.0
3,942000.0,5.9,358.0,
2,471000.0,5.9,564.0,60.0
2,473000.0,5.9,568.0,
3,1200000.0,5.9,600.0,
4,930000.0,5.9,299.0,
1,265000.0,5.9,0.0,42.0
3,955000.0,5.9,220.0,93.0
5,1350000.0,5.9,510.0,321.0
2,380000.0,5.9,0.0,85.0
1,300000.0,5.9,0.0,37.0
3,810000.0,5.9,349.0,95.0
2,380000.0,5.9,0.0,
3,793000.0,5.9,275.0,119.0
2,400000.0,5.9,73.0,64.0
2,400500.0,5.9,0.0,70.0
3,797500.0,5.9,262.0,155.0
2,435000.0,5.9,0.0,
3,920000.0,5.9,501.0,
3,1172000.0,5.9,512.0,
3,1300000.0,5.9,364.0,135.0
3,1330000.0,5.9,353.0,101.0
3,1245000.0,5.9,412.0,
2,900000.0,5.9,410.0,
7,1205000.0,5.9,447.0,287.0
2,380000.0,5.9,0.0,62.0
3,1095000.0,5.9,411.0,168.0
2,680000.0,5.9,0.0,82.0
2,711000.0,5.9,177.0,87.0
2,910000.0,5.9,576.0,
3,1186000.0,5.9,608.0,
2,500000.0,5.9,0.0,75.0
2,1005000.0,5.9,284.0,
2,385000.0,5.9,0.0,62.0
2,656000.0,5.9,0.0,
2,370000.0,5.9,2120.0,59.0
1,320000.0,5.9,0.0,43.0
4,988000.0,5.9,384.0,
2,400000.0,5.9,0.0,
1,330000.0,5.9,0.0,42.0
5,1200000.0,5.9,553.0,193.0
2,537000.0,5.9,501.0,66.0
3,910000.0,5.9,717.0,141.0
1,285000.0,5.9,0.0,45.0
4,921500.0,5.9,575.0,165.0
3,995000.0,5.9,505.0,
3,901000.0,5.9,357.0,
2,1315000.0,5.9,554.0,116.0
2,370000.0,5.9,0.0,65.0
2,735000.0,5.9,120.0,109.0
4,1000000.0,5.9,589.0,148.0
1,252000.0,5.9,0.0,45.0
4,1700000.0,5.9,621.0,184.0
2,820000.0,5.9,206.0,98.0
2,370000.0,5.9,0.0,65.0
2,484000.0,5.9,0.0,65.0
3,815000.0,5.9,157.0,123.0
3,1150000.0,5.9,726.0,
1,351000.0,5.9,0.0,
4,1150000.0,5.9,519.0,169.0
2,598000.0,5.9,69.0,
2,497000.0,5.9,0.0,84.0
2,403000.0,5.9,0.0,
2,440000.0,5.9,0.0,62.0
2,816000.0,5.9,343.0,115.0
4,1585000.0,5.9,562.0,
4,970000.0,5.9,499.0,150.0
3,851000.0,11.8,385.0,140.0
4,1300000.0,11.8,717.0,180.0
4,1110000.0,11.8,562.0,
4,1235000.0,11.8,556.0,214.0
4,1505000.0,11.8,410.0,
4,1303000.0,11.8,670.0,197.0
5,1336000.0,11.8,736.0,
3,880000.0,11.8,514.0,190.0
3,980000.0,11.8,701.0,
3,975000.0,11.8,632.0,226.0
3,1127000.0,11.8,631.0,
3,990000.0,11.8,585.0,180.0
4,1401000.0,11.8,617.0,
3,1340000.0,11.8,775.0,
4,1225000.0,11.8,723.0,159.0
5,1490000.0,11.8,796.0,304.0
3,1250000.0,11.8,315.0,
4,1002000.0,11.8,650.0,323.0
4,1260000.0,11.8,730.0,
3,905000.0,11.8,401.0,165.0
3,1400000.0,11.8,770.0,
4,1085000.0,11.8,1124.0,225.0
4,1300000.0,11.8,604.0,
3,787000.0,11.8,306.0,100.0
4,1280000.0,11.8,732.0,6791.0
3,1075000.0,11.8,604.0,96.0
2,890000.0,11.8,559.0,
4,1320000.0,11.8,411.0,
4,1302000.0,11.8,475.0,245.0
3,1050000.0,11.8,728.0,719.0
4,1000000.0,11.8,672.0,212.0
4,1300000.0,11.8,744.0,300.0
4,1250000.0,11.8,732.0,
4,976000.0,11.8,701.0,
2,980000.0,11.8,551.0,
3,812500.0,11.8,421.0,
3,990000.0,11.8,602.0,175.0
4,1244000.0,11.8,530.0,
4,1100000.0,11.8,693.0,212.0
4,1475000.0,11.8,617.0,
4,1140000.0,11.8,554.0,
2,833000.0,11.8,359.0,
2,903000.0,11.8,591.0,140.0
4,1351000.0,11.8,740.0,
2,1060000.0,11.8,609.0,
3,1063000.0,11.8,602.0,
5,1590000.0,11.7,661.0,253.0
3,1390000.0,11.7,697.0,
3,1300000.0,11.7,773.0,
4,1890000.0,11.7,1145.0,111.0
3,1022500.0,11.7,265.0,130.0
3,1250000.0,11.7,662.0,
3,1151000.0,11.7,695.0,
3,1755000.0,11.7,931.0,145.0
3,686000.0,11.7,273.0,
3,1300000.0,11.7,667.0,136.0
3,1160000.0,11.7,786.0,111.0
4,2000000.0,11.7,928.0,229.0
3,790000.0,11.7,318.0,103.0
4,1682000.0,11.7,921.0,174.0
3,625000.0,11.7,0.0,115.0
3,780000.0,11.7,160.0,
3,1342000.0,11.7,690.0,
4,1782800.0,11.7,804.0,
3,1468000.0,11.7,706.0,
2,650000.0,11.7,194.0,120.0
